temperature,ph,turbidity,tds,light,timestamp,risk_score,risk_level
25.94,6.08,10.03,415.7,2109.86,2026-03-17 06:33:57.202,15,Safe
26.0,6.09,10.01,415.13,2347.4,2026-03-17 06:36:57.202,15,Safe
25.92,6.09,7.92,415.58,2453.94,2026-03-17 06:39:57.202,15,Safe
25.86,6.09,7.63,414.4,1724.91,2026-03-17 06:42:57.202,15,Safe
25.84,6.07,9.32,415.37,2181.3,2026-03-17 06:45:57.202,15,Safe
25.98,6.08,7.78,415.13,1785.91,2026-03-17 06:48:57.202,15,Safe
25.89,6.08,8.6,415.89,1682.17,2026-03-17 06:51:57.202,15,Safe
25.88,6.06,7.13,416.52,2203.33,2026-03-17 06:54:57.202,15,Safe
25.85,6.06,7.24,416.75,2743.33,2026-03-17 06:57:57.202,15,Safe
25.93,6.06,6.12,416.32,2277.38,2026-03-17 07:00:57.202,15,Safe
26.01,6.07,8.83,416.35,1940.33,2026-03-17 07:03:57.202,15,Safe
26.03,6.06,9.21,416.86,2540.58,2026-03-17 07:06:57.202,15,Safe
25.97,6.05,7.03,416.48,2058.09,2026-03-17 07:09:57.202,15,Safe
26.01,6.06,9.37,417.97,2015.24,2026-03-17 07:12:57.202,15,Safe
25.98,6.06,6.28,417.92,2327.97,2026-03-17 07:15:57.202,15,Safe
25.96,6.07,6.14,418.59,2339.7,2026-03-17 07:18:57.202,15,Safe
25.97,6.07,6.56,419.82,1950.46,2026-03-17 07:21:57.202,15,Safe
25.9,6.05,9.16,419.34,2307.37,2026-03-17 07:24:57.202,15,Safe
25.86,6.03,10.46,420.21,2280.54,2026-03-17 07:27:57.202,15,Safe
25.81,6.06,7.81,421.45,1949.1,2026-03-17 07:30:57.202,15,Safe
25.89,6.06,8.75,422.65,1873.3,2026-03-17 07:33:57.202,15,Safe
25.94,6.06,10.66,422.76,2799.15,2026-03-17 07:36:57.202,15,Safe
26.05,6.07,12.83,422.43,1348.43,2026-03-17 07:39:57.202,15,Safe
26.04,6.09,7.89,422.42,1792.31,2026-03-17 07:42:57.202,15,Safe
25.95,6.08,12.11,424.15,2135.04,2026-03-17 07:45:57.202,15,Safe
26.01,6.08,8.23,424.1,2524.18,2026-03-17 07:48:57.202,15,Safe
26.04,6.07,8.15,424.45,2634.51,2026-03-17 07:51:57.202,15,Safe
26.02,6.04,7.94,423.91,3033.18,2026-03-17 07:54:57.202,15,Safe
25.95,6.03,8.09,425.03,2049.54,2026-03-17 07:57:57.202,15,Safe
25.77,6.02,8.92,425.83,1803.14,2026-03-17 08:00:57.202,15,Safe
25.78,6.03,8.98,424.99,2144.9,2026-03-17 08:03:57.202,15,Safe
25.81,6.05,8.1,425.06,2646.76,2026-03-17 08:06:57.202,15,Safe
25.79,6.06,10.88,425.33,2303.21,2026-03-17 08:09:57.202,15,Safe
25.95,6.05,11.79,425.57,1532.41,2026-03-17 08:12:57.202,15,Safe
25.87,6.04,8.06,425.57,2817.71,2026-03-17 08:15:57.202,15,Safe
25.94,6.06,8.34,426.79,2095.27,2026-03-17 08:18:57.202,15,Safe
25.9,6.05,7.3,427.54,1847.9,2026-03-17 08:21:57.202,15,Safe
25.81,6.06,7.59,427.9,2363.35,2026-03-17 08:24:57.202,15,Safe
25.82,6.06,10.39,427.64,1731.58,2026-03-17 08:27:57.202,15,Safe
25.89,6.06,9.23,427.63,2686.37,2026-03-17 08:30:57.202,15,Safe
25.9,6.05,9.98,427.42,1406.7,2026-03-17 08:33:57.202,15,Safe
25.87,6.05,8.65,428.74,2153.27,2026-03-17 08:36:57.202,15,Safe
25.88,6.03,10.26,429.15,2436.7,2026-03-17 08:39:57.202,15,Safe
25.9,6.02,9.02,430.18,2483.15,2026-03-17 08:42:57.202,15,Safe
25.86,6.0,8.45,430.19,1357.83,2026-03-17 08:45:57.202,15,Safe
25.88,6.0,7.9,430.63,2517.05,2026-03-17 08:48:57.202,15,Safe
25.91,6.0,9.32,430.19,2234.22,2026-03-17 08:51:57.202,15,Safe
25.89,6.0,10.15,431.24,2052.06,2026-03-17 08:54:57.202,15,Safe
25.87,6.0,9.26,432.02,1940.28,2026-03-17 08:57:57.202,15,Safe
25.8,6.0,9.72,433.04,1963.78,2026-03-17 09:00:57.202,15,Safe
25.87,6.0,11.25,434.33,1455.19,2026-03-17 09:03:57.202,15,Safe
25.9,6.0,8.93,434.58,1850.33,2026-03-17 09:06:57.202,15,Safe
26.0,6.0,9.11,433.87,1318.54,2026-03-17 09:09:57.202,15,Safe
25.93,6.01,9.54,433.74,2445.06,2026-03-17 09:12:57.202,15,Safe
25.88,6.0,11.18,434.69,2438.54,2026-03-17 09:15:57.202,15,Safe
25.87,6.0,8.09,436.33,1614.27,2026-03-17 09:18:57.202,15,Safe
25.83,6.02,9.25,435.96,2477.46,2026-03-17 09:21:57.202,15,Safe
25.85,6.0,9.3,436.69,1375.72,2026-03-17 09:24:57.202,15,Safe
25.91,6.01,10.95,438.12,2175.4,2026-03-17 09:27:57.202,15,Safe
25.92,6.04,9.72,437.54,2381.88,2026-03-17 09:30:57.202,15,Safe
25.9,6.04,8.63,437.36,1976.76,2026-03-17 09:33:57.202,15,Safe
25.87,6.04,10.11,438.3,2745.29,2026-03-17 09:36:57.202,15,Safe
25.89,6.06,7.3,438.73,2413.48,2026-03-17 09:39:57.202,15,Safe
25.85,6.07,8.34,438.69,2444.15,2026-03-17 09:42:57.202,15,Safe
25.76,6.07,8.19,439.49,2121.55,2026-03-17 09:45:57.202,15,Safe
25.93,6.06,8.19,439.77,2703.33,2026-03-17 09:48:57.202,15,Safe
25.91,6.05,9.14,439.92,2462.3,2026-03-17 09:51:57.202,15,Safe
26.03,6.05,9.63,439.94,2188.89,2026-03-17 09:54:57.202,15,Safe
25.9,6.06,10.14,440.17,1576.83,2026-03-17 09:57:57.202,15,Safe
25.81,6.07,9.44,440.91,1267.83,2026-03-17 10:00:57.202,15,Safe
25.88,6.08,8.18,442.09,2322.27,2026-03-17 10:03:57.202,15,Safe
25.77,6.08,6.47,442.35,1425.89,2026-03-17 10:06:57.202,15,Safe
25.98,6.08,8.44,442.57,2640.35,2026-03-17 10:09:57.202,15,Safe
25.91,6.07,9.37,442.63,1742.99,2026-03-17 10:12:57.202,15,Safe
25.94,6.07,7.54,442.63,1671.63,2026-03-17 10:15:57.202,15,Safe
25.91,6.07,8.7,443.09,3040.18,2026-03-17 10:18:57.202,15,Safe
25.97,6.08,9.76,442.81,2226.0,2026-03-17 10:21:57.202,15,Safe
25.98,6.06,7.68,444.11,1750.0,2026-03-17 10:24:57.202,15,Safe
25.84,6.05,12.21,443.83,2589.45,2026-03-17 10:27:57.202,15,Safe
25.94,6.04,11.09,444.43,2425.16,2026-03-17 10:30:57.202,15,Safe
25.98,6.04,9.03,444.93,2624.02,2026-03-17 10:33:57.202,15,Safe
25.82,6.03,10.92,445.68,2972.61,2026-03-17 10:36:57.202,15,Safe
25.88,6.05,10.8,445.05,2146.62,2026-03-17 10:39:57.202,15,Safe
25.93,6.05,10.48,445.12,2156.94,2026-03-17 10:42:57.202,15,Safe
26.05,6.06,9.49,444.83,2840.56,2026-03-17 10:45:57.202,15,Safe
25.99,6.04,7.77,445.95,1702.98,2026-03-17 10:48:57.202,15,Safe
25.95,6.04,7.89,445.89,3123.41,2026-03-17 10:51:57.202,15,Safe
26.01,6.02,10.43,446.38,2039.21,2026-03-17 10:54:57.202,15,Safe
25.93,6.01,10.12,446.38,2779.26,2026-03-17 10:57:57.202,15,Safe
25.98,6.01,10.93,445.7,2842.08,2026-03-17 11:00:57.202,15,Safe
25.87,6.0,9.0,446.11,2401.61,2026-03-17 11:03:57.202,15,Safe
25.93,6.02,10.63,446.22,2018.57,2026-03-17 11:06:57.202,15,Safe
25.91,6.04,10.24,446.38,1476.96,2026-03-17 11:09:57.202,15,Safe
25.98,6.07,8.15,446.0,1936.35,2026-03-17 11:12:57.202,15,Safe
25.96,6.05,9.03,444.48,2135.91,2026-03-17 11:15:57.202,15,Safe
25.94,6.07,10.74,444.47,1510.33,2026-03-17 11:18:57.202,15,Safe
25.84,6.07,10.22,445.3,2599.57,2026-03-17 11:21:57.202,15,Safe
25.8,6.09,9.75,445.88,2089.12,2026-03-17 11:24:57.202,15,Safe
25.94,6.11,4.73,445.88,1997.32,2026-03-17 11:27:57.202,15,Safe
25.93,6.13,10.2,444.91,2169.5,2026-03-17 11:30:57.202,15,Safe
25.82,6.11,8.01,443.85,1532.81,2026-03-17 11:33:57.202,15,Safe
25.73,6.13,8.8,444.29,2198.21,2026-03-17 11:36:57.202,15,Safe
25.62,6.14,8.06,443.59,1490.18,2026-03-17 11:39:57.202,15,Safe
25.65,6.15,11.78,443.91,1187.76,2026-03-17 11:42:57.202,15,Safe
25.62,6.13,10.16,443.97,1792.07,2026-03-17 11:45:57.202,15,Safe
25.63,6.13,8.53,444.04,2497.79,2026-03-17 11:48:57.202,15,Safe
25.62,6.16,9.1,443.52,1774.64,2026-03-17 11:51:57.202,15,Safe
25.64,6.16,10.47,443.11,1693.17,2026-03-17 11:54:57.202,15,Safe
25.61,6.17,9.33,443.84,1454.3,2026-03-17 11:57:57.202,15,Safe
25.69,6.19,8.25,443.41,1291.57,2026-03-17 12:00:57.202,15,Safe
25.73,6.2,7.14,442.35,2187.35,2026-03-17 12:03:57.202,15,Safe
25.63,6.17,11.74,442.89,2272.9,2026-03-17 12:06:57.202,15,Safe
25.62,6.15,9.82,443.54,1753.45,2026-03-17 12:09:57.202,15,Safe
25.49,6.17,9.12,442.85,1724.28,2026-03-17 12:12:57.202,15,Safe
25.7,6.17,11.97,441.91,1871.15,2026-03-17 12:15:57.202,15,Safe
25.72,6.17,7.99,440.83,2496.4,2026-03-17 12:18:57.202,15,Safe
25.74,6.16,11.86,440.46,2080.19,2026-03-17 12:21:57.202,15,Safe
25.76,6.16,10.24,442.86,1560.9,2026-03-17 12:24:57.202,15,Safe
25.74,6.15,9.13,443.41,1847.49,2026-03-17 12:27:57.202,15,Safe
25.66,6.19,18.95,449.66,83.07,2026-03-17 12:30:57.202,15,Safe
25.5,6.2,19.26,451.68,40.76,2026-03-17 12:33:57.202,15,Safe
25.56,6.22,22.59,456.42,56.97,2026-03-17 12:36:57.202,30,Safe
25.67,6.21,24.27,462.97,85.05,2026-03-17 12:39:57.202,30,Safe
25.66,6.21,15.49,467.4,41.74,2026-03-17 12:42:57.202,15,Safe
25.53,6.19,26.81,470.77,100.33,2026-03-17 12:45:57.202,30,Safe
25.71,6.19,24.09,471.54,39.21,2026-03-17 12:48:57.202,30,Safe
25.73,6.21,23.12,475.98,72.15,2026-03-17 12:51:57.202,30,Safe
25.73,6.22,23.82,480.54,159.3,2026-03-17 12:54:57.202,30,Safe
25.73,6.2,24.85,484.88,140.15,2026-03-17 12:57:57.202,30,Safe
25.76,6.2,26.35,490.83,101.19,2026-03-17 13:00:57.202,30,Safe
25.69,6.18,18.27,490.44,94.77,2026-03-17 13:03:57.202,15,Safe
25.63,6.17,19.14,490.44,140.15,2026-03-17 13:06:57.202,15,Safe
25.66,6.16,18.3,489.79,44.65,2026-03-17 13:09:57.202,15,Safe
25.66,6.17,16.29,490.75,155.32,2026-03-17 13:12:57.202,15,Safe
25.66,6.14,18.64,489.76,175.07,2026-03-17 13:15:57.202,15,Safe
25.68,6.15,17.38,489.38,165.51,2026-03-17 13:18:57.202,15,Safe
25.75,6.14,15.91,489.01,69.7,2026-03-17 13:21:57.202,15,Safe
25.73,6.15,17.09,489.13,126.5,2026-03-17 13:24:57.202,15,Safe
25.69,6.14,18.98,488.44,126.05,2026-03-17 13:27:57.202,15,Safe
25.67,6.12,16.57,488.99,8.72,2026-03-17 13:30:57.202,15,Safe
25.69,6.11,16.35,489.43,7.18,2026-03-17 13:33:57.202,15,Safe
25.64,6.11,13.43,489.35,80.82,2026-03-17 13:36:57.202,15,Safe
25.72,6.1,17.09,487.96,206.75,2026-03-17 13:39:57.202,15,Safe
25.72,6.07,14.19,487.36,218.3,2026-03-17 13:42:57.202,15,Safe
25.71,6.07,15.98,487.84,106.81,2026-03-17 13:45:57.202,15,Safe
25.7,6.05,15.48,488.13,15.87,2026-03-17 13:48:57.202,15,Safe
25.76,6.02,15.75,488.93,16.23,2026-03-17 13:51:57.202,15,Safe
25.65,6.02,15.44,489.46,94.96,2026-03-17 13:54:57.202,15,Safe
25.73,6.03,17.05,488.37,172.95,2026-03-17 13:57:57.202,15,Safe
25.77,6.04,15.03,488.83,4.12,2026-03-17 14:00:57.202,15,Safe
25.77,6.06,16.97,488.02,15.65,2026-03-17 14:03:57.202,15,Safe
25.74,6.06,13.46,487.7,15.41,2026-03-17 14:06:57.202,15,Safe
25.7,6.05,15.13,488.29,159.83,2026-03-17 14:09:57.202,15,Safe
25.67,6.07,16.39,487.79,2.32,2026-03-17 14:12:57.202,15,Safe
25.6,6.09,15.74,489.08,14.75,2026-03-17 14:15:57.202,15,Safe
25.64,6.09,16.1,489.62,2.73,2026-03-17 14:18:57.202,15,Safe
25.68,6.12,13.21,490.77,3.42,2026-03-17 14:21:57.202,15,Safe
25.7,6.11,14.18,490.86,17.14,2026-03-17 14:24:57.202,15,Safe
25.85,6.11,15.28,489.57,17.84,2026-03-17 14:27:57.202,15,Safe
25.76,6.07,16.98,489.4,9.59,2026-03-17 14:30:57.202,15,Safe
25.78,6.07,13.06,488.13,168.91,2026-03-17 14:33:57.202,15,Safe
25.74,6.07,14.48,488.19,15.8,2026-03-17 14:36:57.202,15,Safe
25.81,6.08,16.36,490.15,18.92,2026-03-17 14:39:57.202,15,Safe
25.77,6.07,16.49,490.07,2.22,2026-03-17 14:42:57.202,15,Safe
25.76,6.08,14.45,490.33,2.27,2026-03-17 14:45:57.202,15,Safe
25.78,6.07,16.28,489.82,134.59,2026-03-17 14:48:57.202,15,Safe
25.77,6.06,13.52,490.41,18.91,2026-03-17 14:51:57.202,15,Safe
25.63,6.05,14.22,491.48,5.52,2026-03-17 14:54:57.202,15,Safe
25.68,6.04,13.63,491.15,8.88,2026-03-17 14:57:57.202,15,Safe
25.63,6.03,14.78,491.34,6.53,2026-03-17 15:00:57.202,15,Safe
25.61,6.01,14.51,491.35,19.41,2026-03-17 15:03:57.202,15,Safe
25.69,6.02,14.52,491.38,13.86,2026-03-17 15:06:57.202,15,Safe
25.71,6.03,15.2,490.77,6.34,2026-03-17 15:09:57.202,15,Safe
25.67,6.01,12.41,492.97,214.1,2026-03-17 15:12:57.202,15,Safe
25.65,6.0,10.77,492.39,11.3,2026-03-17 15:15:57.202,15,Safe
25.68,6.0,17.36,493.46,79.93,2026-03-17 15:18:57.202,15,Safe
25.56,6.0,11.62,493.34,1.75,2026-03-17 15:21:57.202,15,Safe
25.7,6.0,15.02,494.89,137.73,2026-03-17 15:24:57.202,15,Safe
25.66,6.0,13.35,493.38,19.41,2026-03-17 15:27:57.202,15,Safe
25.55,6.0,15.4,492.3,19.2,2026-03-17 15:30:57.202,15,Safe
25.72,6.02,14.27,492.12,3.72,2026-03-17 15:33:57.202,15,Safe
25.73,6.01,12.0,492.9,0.05,2026-03-17 15:36:57.202,15,Safe
25.72,6.0,13.37,492.15,4.9,2026-03-17 15:39:57.202,15,Safe
25.62,6.0,13.16,492.45,9.52,2026-03-17 15:42:57.202,15,Safe
25.53,6.02,14.83,492.3,2.71,2026-03-17 15:45:57.202,15,Safe
25.6,6.0,11.27,493.03,15.33,2026-03-17 15:48:57.202,15,Safe
25.64,6.01,12.86,492.5,13.77,2026-03-17 15:51:57.202,15,Safe
25.7,6.0,15.95,493.11,2.05,2026-03-17 15:54:57.202,15,Safe
25.78,6.0,14.2,492.59,15.13,2026-03-17 15:57:57.202,15,Safe
25.67,6.0,14.82,492.87,17.79,2026-03-17 16:00:57.202,15,Safe
25.75,6.01,13.86,494.24,4.53,2026-03-17 16:03:57.202,15,Safe
25.74,6.02,12.97,495.41,2.16,2026-03-17 16:06:57.202,15,Safe
25.73,6.0,13.91,496.55,18.4,2026-03-17 16:09:57.202,15,Safe
25.7,6.0,14.51,496.49,3.21,2026-03-17 16:12:57.202,15,Safe
25.71,6.0,12.38,495.31,5.64,2026-03-17 16:15:57.202,15,Safe
25.65,6.01,13.58,495.44,8.79,2026-03-17 16:18:57.202,15,Safe
25.64,6.02,10.51,495.31,2.21,2026-03-17 16:21:57.202,15,Safe
25.61,6.02,11.87,495.59,6.24,2026-03-17 16:24:57.202,15,Safe
25.61,6.01,12.25,495.51,13.58,2026-03-17 16:27:57.202,15,Safe
25.66,6.03,12.07,495.12,11.81,2026-03-17 16:30:57.202,15,Safe
25.65,6.01,10.15,495.49,16.76,2026-03-17 16:33:57.202,15,Safe
25.64,6.03,14.52,495.55,12.06,2026-03-17 16:36:57.202,15,Safe
25.58,6.02,8.39,495.45,1.99,2026-03-17 16:39:57.202,15,Safe
25.64,6.02,11.06,494.96,1.53,2026-03-17 16:42:57.202,15,Safe
25.53,6.03,13.45,494.75,10.93,2026-03-17 16:45:57.202,15,Safe
25.58,6.01,10.38,494.62,11.13,2026-03-17 16:48:57.202,15,Safe
25.51,6.02,12.52,494.01,13.2,2026-03-17 16:51:57.202,15,Safe
25.61,6.04,12.17,493.4,7.06,2026-03-17 16:54:57.202,15,Safe
25.6,6.06,13.2,493.55,6.83,2026-03-17 16:57:57.202,15,Safe
25.69,6.04,12.29,494.34,1.31,2026-03-17 17:00:57.202,15,Safe
25.64,6.03,13.19,494.6,13.92,2026-03-17 17:03:57.202,15,Safe
25.61,6.03,11.23,493.16,10.06,2026-03-17 17:06:57.202,15,Safe
25.7,6.02,12.15,493.22,10.72,2026-03-17 17:09:57.202,15,Safe
25.64,6.01,12.37,492.98,6.74,2026-03-17 17:12:57.202,15,Safe
25.61,6.01,11.06,493.19,10.8,2026-03-17 17:15:57.202,15,Safe
25.64,6.0,10.57,492.28,11.54,2026-03-17 17:18:57.202,15,Safe
25.63,6.0,12.91,492.08,11.32,2026-03-17 17:21:57.202,15,Safe
25.55,6.02,13.75,492.17,16.6,2026-03-17 17:24:57.202,15,Safe
25.54,6.02,12.74,492.14,3.84,2026-03-17 17:27:57.202,15,Safe
25.66,6.02,14.95,492.16,5.17,2026-03-17 17:30:57.202,15,Safe
25.62,6.04,13.14,493.91,12.03,2026-03-17 17:33:57.202,15,Safe
25.53,6.03,11.99,494.64,2.24,2026-03-17 17:36:57.202,15,Safe
25.55,6.05,11.64,494.86,2.45,2026-03-17 17:39:57.202,15,Safe
25.55,6.05,11.48,495.62,19.4,2026-03-17 17:42:57.202,15,Safe
25.55,6.05,14.24,497.85,19.27,2026-03-17 17:45:57.202,15,Safe
25.62,6.08,11.38,497.24,13.24,2026-03-17 17:48:57.202,15,Safe
25.54,6.08,14.61,497.95,2.44,2026-03-17 17:51:57.202,15,Safe
25.68,6.06,11.44,498.2,4.71,2026-03-17 17:54:57.202,15,Safe
25.58,6.04,14.02,499.4,16.46,2026-03-17 17:57:57.202,15,Safe
25.66,6.04,10.29,499.77,10.13,2026-03-17 18:00:57.202,15,Safe
25.63,6.05,11.63,500.36,15.82,2026-03-17 18:03:57.202,15,Safe
25.66,6.04,11.32,500.41,15.26,2026-03-17 18:06:57.202,15,Safe
25.71,6.03,15.4,501.01,15.99,2026-03-17 18:09:57.202,15,Safe
25.73,6.04,12.47,501.55,12.94,2026-03-17 18:12:57.202,15,Safe
25.77,6.03,14.26,502.43,1.78,2026-03-17 18:15:57.202,15,Safe
25.73,6.05,11.47,503.62,14.27,2026-03-17 18:18:57.202,15,Safe
25.67,6.07,13.16,503.63,5.66,2026-03-17 18:21:57.202,15,Safe
25.7,6.05,13.7,503.28,13.69,2026-03-17 18:24:57.202,15,Safe
25.66,6.05,13.68,505.34,5.12,2026-03-17 18:27:57.202,15,Safe
25.58,6.04,13.63,504.53,1.27,2026-03-17 18:30:57.202,15,Safe
25.55,6.04,14.44,504.78,4.65,2026-03-17 18:33:57.202,15,Safe
25.54,6.03,15.79,504.96,4.17,2026-03-17 18:36:57.202,15,Safe
25.63,6.02,15.19,505.17,1.58,2026-03-17 18:39:57.202,15,Safe
25.43,6.02,14.73,506.07,0.18,2026-03-17 18:42:57.202,15,Safe
25.53,6.03,13.32,506.44,2.46,2026-03-17 18:45:57.202,15,Safe
25.63,6.03,12.55,506.29,4.45,2026-03-17 18:48:57.202,15,Safe
25.58,6.02,11.53,507.87,4.44,2026-03-17 18:51:57.202,15,Safe
25.66,6.01,12.35,509.07,4.15,2026-03-17 18:54:57.202,15,Safe
25.59,6.0,12.5,508.69,3.66,2026-03-17 18:57:57.202,15,Safe
25.66,6.02,16.45,510.18,4.76,2026-03-17 19:00:57.202,15,Safe
25.67,6.01,14.17,510.53,1.42,2026-03-17 19:03:57.202,15,Safe
25.5,6.0,13.2,509.87,3.33,2026-03-17 19:06:57.202,15,Safe
25.6,6.02,13.36,510.18,3.07,2026-03-17 19:09:57.202,15,Safe
25.47,6.03,14.28,510.54,3.15,2026-03-17 19:12:57.202,15,Safe
25.55,6.03,13.25,510.29,2.62,2026-03-17 19:15:57.202,15,Safe
25.54,6.04,13.04,510.64,1.27,2026-03-17 19:18:57.202,15,Safe
25.48,6.08,13.7,510.57,4.38,2026-03-17 19:21:57.202,15,Safe
25.55,6.08,12.58,511.09,0.93,2026-03-17 19:24:57.202,15,Safe
25.51,6.08,12.09,511.97,3.46,2026-03-17 19:27:57.202,15,Safe
25.58,6.07,13.2,513.58,1.97,2026-03-17 19:30:57.202,15,Safe
25.59,6.07,12.21,512.79,3.25,2026-03-17 19:33:57.202,15,Safe
25.47,6.09,13.71,513.23,0.76,2026-03-17 19:36:57.202,15,Safe
25.65,6.08,12.83,512.54,0.04,2026-03-17 19:39:57.202,15,Safe
25.57,6.06,10.74,512.44,2.43,2026-03-17 19:42:57.202,15,Safe
25.51,6.08,13.54,511.91,0.32,2026-03-17 19:45:57.202,15,Safe
25.57,6.06,16.48,510.77,0.96,2026-03-17 19:48:57.202,15,Safe
25.62,6.03,11.34,511.32,1.47,2026-03-17 19:51:57.202,15,Safe
25.63,6.04,14.03,512.12,1.41,2026-03-17 19:54:57.202,15,Safe
25.65,6.01,12.36,512.99,1.05,2026-03-17 19:57:57.202,15,Safe
25.63,6.01,14.48,512.93,2.15,2026-03-17 20:00:57.202,15,Safe
25.56,6.02,11.3,512.28,0.76,2026-03-17 20:03:57.202,15,Safe
25.68,6.03,12.47,513.22,0.53,2026-03-17 20:06:57.202,15,Safe
25.54,6.02,13.3,512.85,0.79,2026-03-17 20:09:57.202,15,Safe
25.57,6.02,16.15,512.61,2.2,2026-03-17 20:12:57.202,15,Safe
25.58,6.0,11.86,512.95,1.8,2026-03-17 20:15:57.202,15,Safe
25.62,6.0,13.6,513.67,4.26,2026-03-17 20:18:57.202,15,Safe
25.61,6.0,11.26,514.03,4.91,2026-03-17 20:21:57.202,15,Safe
25.52,6.02,11.26,513.71,3.3,2026-03-17 20:24:57.202,15,Safe
25.53,6.01,11.95,512.43,1.4,2026-03-17 20:27:57.202,15,Safe
25.58,6.03,14.72,511.83,4.44,2026-03-17 20:30:57.202,15,Safe
25.52,6.03,12.95,512.08,4.96,2026-03-17 20:33:57.202,15,Safe
25.58,6.04,13.5,511.35,1.21,2026-03-17 20:36:57.202,15,Safe
25.58,6.0,11.93,512.35,3.25,2026-03-17 20:39:57.202,15,Safe
25.56,6.0,14.58,512.24,3.14,2026-03-17 20:42:57.202,15,Safe
25.6,6.0,12.34,511.94,1.24,2026-03-17 20:45:57.202,15,Safe
25.54,6.0,14.97,511.27,4.44,2026-03-17 20:48:57.202,15,Safe
25.4,6.01,13.92,511.68,2.12,2026-03-17 20:51:57.202,15,Safe
25.51,6.0,15.32,512.55,3.52,2026-03-17 20:54:57.202,15,Safe
25.58,6.0,13.91,513.33,2.04,2026-03-17 20:57:57.202,15,Safe
25.68,6.0,11.76,513.8,0.71,2026-03-17 21:00:57.202,15,Safe
25.52,6.0,12.43,512.69,4.35,2026-03-17 21:03:57.202,15,Safe
25.44,6.0,14.69,513.15,2.52,2026-03-17 21:06:57.202,15,Safe
25.59,6.0,12.21,514.12,1.98,2026-03-17 21:09:57.202,15,Safe
25.55,6.0,13.42,514.02,3.54,2026-03-17 21:12:57.202,15,Safe
25.6,6.0,13.43,514.21,2.38,2026-03-17 21:15:57.202,15,Safe
25.58,6.0,14.08,515.22,2.22,2026-03-17 21:18:57.202,15,Safe
25.61,6.01,14.36,515.28,1.59,2026-03-17 21:21:57.202,15,Safe
25.62,6.02,13.94,515.03,0.85,2026-03-17 21:24:57.202,15,Safe
25.6,6.0,11.87,515.16,4.14,2026-03-17 21:27:57.202,15,Safe
25.56,6.04,14.48,515.08,2.32,2026-03-17 21:30:57.202,15,Safe
25.55,6.08,14.24,515.82,2.77,2026-03-17 21:33:57.202,15,Safe
25.63,6.09,13.05,514.4,3.91,2026-03-17 21:36:57.202,15,Safe
25.51,6.11,12.28,513.83,0.0,2026-03-17 21:39:57.202,15,Safe
25.53,6.12,15.38,514.55,0.23,2026-03-17 21:42:57.202,15,Safe
25.54,6.1,12.72,514.65,3.05,2026-03-17 21:45:57.202,15,Safe
25.66,6.1,14.22,515.69,1.71,2026-03-17 21:48:57.202,15,Safe
25.63,6.09,12.16,515.65,2.07,2026-03-17 21:51:57.202,15,Safe
25.65,6.11,12.16,516.35,3.36,2026-03-17 21:54:57.202,15,Safe
25.62,6.1,14.34,517.1,2.31,2026-03-17 21:57:57.202,15,Safe
25.55,6.09,14.12,518.22,1.52,2026-03-17 22:00:57.202,15,Safe
25.51,6.07,13.35,517.79,4.11,2026-03-17 22:03:57.202,15,Safe
25.55,6.07,16.05,516.49,0.33,2026-03-17 22:06:57.202,15,Safe
25.57,6.06,16.04,517.66,4.96,2026-03-17 22:09:57.202,15,Safe
25.57,6.08,16.39,516.9,4.69,2026-03-17 22:12:57.202,15,Safe
25.62,6.08,14.2,516.8,1.39,2026-03-17 22:15:57.202,15,Safe
25.63,6.09,15.29,517.68,2.12,2026-03-17 22:18:57.202,15,Safe
25.64,6.09,14.89,518.45,3.13,2026-03-17 22:21:57.202,15,Safe
25.56,6.09,12.82,518.7,3.88,2026-03-17 22:24:57.202,15,Safe
25.53,6.1,14.7,519.93,0.33,2026-03-17 22:27:57.202,15,Safe
25.57,6.1,16.29,520.85,1.91,2026-03-17 22:30:57.202,15,Safe
25.59,6.11,12.68,521.07,3.1,2026-03-17 22:33:57.202,15,Safe
25.56,6.09,13.44,521.04,3.95,2026-03-17 22:36:57.202,15,Safe
25.67,6.07,13.7,522.17,0.3,2026-03-17 22:39:57.202,15,Safe
25.55,6.07,13.18,520.71,1.71,2026-03-17 22:42:57.202,15,Safe
25.58,6.03,13.03,520.08,0.98,2026-03-17 22:45:57.202,15,Safe
25.55,6.03,14.83,520.25,2.89,2026-03-17 22:48:57.202,15,Safe
25.58,6.05,16.85,519.78,1.12,2026-03-17 22:51:57.202,15,Safe
25.61,6.07,14.56,520.23,4.95,2026-03-17 22:54:57.202,15,Safe
25.67,6.07,12.86,519.85,0.15,2026-03-17 22:57:57.202,15,Safe
25.55,6.06,16.28,520.54,4.55,2026-03-17 23:00:57.202,15,Safe
25.69,6.06,14.44,521.11,3.3,2026-03-17 23:03:57.202,15,Safe
25.5,6.07,12.09,522.25,0.96,2026-03-17 23:06:57.202,15,Safe
25.58,6.06,11.6,524.04,3.95,2026-03-17 23:09:57.202,15,Safe
25.48,6.06,14.4,523.24,2.35,2026-03-17 23:12:57.202,15,Safe
25.49,6.05,14.59,524.27,1.87,2026-03-17 23:15:57.202,15,Safe
25.5,6.04,17.52,525.11,1.02,2026-03-17 23:18:57.202,15,Safe
25.49,6.05,13.74,524.44,0.42,2026-03-17 23:21:57.202,15,Safe
